ip_proto,ip_len_mean,ip_len_median,ip_len_var,ip_len_std,ip_len_entropy,ip_len_cv,ip_len_cvq,ip_len_rte,ip_ttl_mean,ip_ttl_median,ip_ttl_var,ip_ttl_std,ip_ttl_entropy,ip_ttl_cv,ip_ttl_cvq,ip_ttl_rte,sport_mean,sport_median,sport_var,sport_std,sport_entropy,sport_cv,sport_cvq,sport_rte,dport_mean,dport_median,dport_var,dport_std,dport_entropy,dport_cv,dport_cvq,dport_rte,tcp_seq_median,tcp_seq_mean,tcp_seq_var,tcp_seq_std,tcp_seq_entropy,tcp_seq_cv,tcp_seq_cvq,tcp_seq_rte,tcp_ack_mean,tcp_ack_median,tcp_ack_var,tcp_ack_std,tcp_ack_entropy,tcp_ack_cv,tcp_ack_cvq,tcp_ack_rte,tcp_dataofs_mean,tcp_dataofs_median,tcp_dataofs_var,tcp_dataofs_std,tcp_dataofs_entropy,tcp_dataofs_cv,tcp_dataofs_cvq,tcp_dataofs_rte,tcp_flags_mean,tcp_flags_median,tcp_flags_var,tcp_flags_std,tcp_flags_entropy,tcp_flags_cv,tcp_flags_cvq,tcp_flags_rte,tcp_window_mean,tcp_window_median,tcp_window_var,tcp_window_std,tcp_window_entropy,tcp_window_cv,tcp_window_cvq,tcp_window_rte,Label1
0.006,0.263188743,0.111827957,0.087154955,0.29522018,0.003525833,1,0.766502021,0.130260521,0.263188743,0.111827957,0.087154955,0.29522018,0.003525833,1,0.766502021,0.130260521,0.999401075,0.999388533,1.22E-07,0.000349188,0.007057056,0.000349397,0.000485865,0.068136273,1,1,0,0,0,0,0,0.002004008,0.449173421,0.402242048,0.088460424,0.297422972,0.011342195,0.662156214,0.849043561,0.601202405,0.348882848,0.364752007,0.080337775,0.28343919,0.009492736,0.812419389,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.6249165,0.666666667,0.089242379,0.29873463,0.002671362,0.478039274,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.266937308,0.111587983,0.092097368,0.303475481,0.003506014,1,0.77302488,0.126252505,0.266937308,0.111587983,0.092097368,0.303475481,0.003506014,1,0.77302488,0.126252505,0.999387308,0.999425246,1.45E-07,0.000380948,0.007052708,0.000381182,0.00053918,0.068136273,1,1,0,0,0,0,0,0.002004008,0.599715717,0.674886499,0.094497563,0.30740456,0.011342195,0.512583798,0.773736734,0.601202405,0.478228613,0.594096041,0.117073408,0.342159916,0.009492736,0.715473534,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.6249165,0.666666667,0.089242379,0.29873463,0.002671362,0.478039274,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.264317883,0.111827957,0.0886059,0.297667432,0.003513961,1,0.769911504,0.130260521,0.264317883,0.111827957,0.0886059,0.297667432,0.003513961,1,0.769911504,0.130260521,0.999392514,0.999390069,1.19E-07,0.000344949,0.007053425,0.000345159,0.000466703,0.070140281,1,1,0,0,0,0,0,0.002004008,0.503998298,0.538936656,0.078939771,0.280962224,0.011342195,0.557466613,0.831031725,0.601202405,0.368950649,0.336068812,0.102539301,0.320217584,0.009492736,0.867914407,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.6249165,0.666666667,0.089242379,0.29873463,0.002671362,0.478039274,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.265400179,0.111349036,0.090516575,0.300859726,0.003555771,1,0.77102598,0.140280561,0.265400179,0.111349036,0.090516575,0.300859726,0.003555771,1,0.77102598,0.140280561,0.999351913,0.999319167,1.35E-07,0.000367734,0.007057056,0.000367972,0.000519909,0.068136273,1,1,0,0,0,0,0,0.002004008,0.527894468,0.529352034,0.079819287,0.282523074,0.011342195,0.535188548,0.729555898,0.601202405,0.405914997,0.32356053,0.110553776,0.33249628,0.009492736,0.819127852,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.6249165,0.666666667,0.089242379,0.29873463,0.002671362,0.478039274,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.265090009,0.111111111,0.090387786,0.300645616,0.003521352,1,0.771428571,0.132264529,0.265090009,0.111111111,0.090387786,0.300645616,0.003521352,1,0.771428571,0.132264529,0.999375626,0.999427406,1.51E-07,0.000388084,0.007052708,0.000388326,0.000537153,0.068136273,1,1,0,0,0,0,0,0.002004008,0.519944247,0.50476329,0.0565874,0.237881062,0.011342195,0.457512635,0.584100133,0.601202405,0.466282175,0.382353534,0.133541412,0.365433184,0.009492736,0.78371682,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.6249165,0.666666667,0.089242379,0.29873463,0.002671362,0.478039274,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.265958003,0.113043478,0.08918428,0.298637373,0.003524468,1,0.767857143,0.128256513,0.265958003,0.113043478,0.08918428,0.298637373,0.003524468,1,0.767857143,0.128256513,0.999358164,0.99935666,1.24E-07,0.000352825,0.007053425,0.000353051,0.000464933,0.070140281,1,1,0,0,0,0,0,0.002004008,0.523321058,0.536104148,0.074957496,0.273783666,0.011342195,0.523165773,0.704576035,0.601202405,0.398990697,0.390264015,0.095834546,0.309571552,0.009492736,0.775886641,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.6249165,0.666666667,0.089242379,0.29873463,0.002671362,0.478039274,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.26010071,0.110169492,0.085740919,0.292815503,0.003525555,1,0.768991559,0.132264529,0.26010071,0.110169492,0.085740919,0.292815503,0.003525555,1,0.768991559,0.132264529,0.999145093,0.999072224,2.23E-07,0.000472235,0.007057056,0.000472639,0.000642834,0.068136273,1,1,0,0,0,0,0,0.002004008,0.525781054,0.525569389,0.09547112,0.308984013,0.011342195,0.587666693,0.860801976,0.601202405,0.389626232,0.274311435,0.11398646,0.337618809,0.009492736,0.866519708,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.6249165,0.666666667,0.089242379,0.29873463,0.002671362,0.478039274,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.261161983,0.1108742,0.086038223,0.293322728,0.003524468,1,0.769503546,0.130260521,0.261161983,0.1108742,0.086038223,0.293322728,0.003524468,1,0.769503546,0.130260521,0.84688234,0.731365077,0.017634623,0.132795417,0.007520571,0.156805038,0.155116463,0.088176353,1,1,0,0,0,0,0,0.002004008,0.525438934,0.516457791,0.085723862,0.292786376,0.011342195,0.55722246,0.844407741,0.601202405,0.410612071,0.361412135,0.099949936,0.316148598,0.009492736,0.769944725,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.6249165,0.666666667,0.089242379,0.29873463,0.002671362,0.478039274,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.26684238,0.113043478,0.090141095,0.300235067,0.003491413,1,0.769605671,0.124248497,0.26684238,0.113043478,0.090141095,0.300235067,0.003491413,1,0.769605671,0.124248497,0.998577933,0.998640777,6.77E-07,0.000822842,0.007862528,0.000824013,0.001142413,0.102204409,1,1,0,0,0,0,0,0.002004008,0.467173267,0.433751524,0.082943948,0.287999909,0.011342195,0.616473435,0.831194324,0.601202405,0.413161414,0.428544036,0.11260786,0.335570947,0.009492736,0.812203017,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.6249165,0.666666667,0.089242379,0.29873463,0.002671362,0.478039274,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.265121249,0.111349036,0.090265222,0.300441711,0.003529299,1,0.771428571,0.132264529,0.265121249,0.111349036,0.090265222,0.300441711,0.003529299,1,0.771428571,0.132264529,0.998029429,0.99801712,1.27E-06,0.00112733,0.007862528,0.001129556,0.00162318,0.102204409,1,1,0,0,0,0,0,0.002004008,0.538095533,0.582492608,0.08362456,0.289179114,0.011342195,0.537412218,0.752652742,0.601202405,0.415352727,0.419914113,0.109365367,0.330704351,0.009492736,0.796201226,1,0.402805611,0.84008016,0.8,0.006422484,0.080140399,0.001003923,0.095396133,0.111111111,0.004008016,0.6249165,0.666666667,0.089242379,0.29873463,0.002671362,0.478039274,0.846153846,0.008016032,0.206972095,0.00859589,0.157933972,0.397409074,0.002114619,1,0.98443712,0.006012024,http_flood
0.006,0.051911824,0.04,0.006823385,0.082603785,0.00075325,1,0,0.042084168,0.051911824,0.04,0.006823385,0.082603785,0.00075325,1,0,0.042084168,0.94269312,0.998621746,0.052888979,0.22997604,0.008408528,0.243956421,0.001092603,0.138276553,0.057676506,0.001657275,0.052894238,0.229987474,0.000433133,1,0,0.004008016,0.532679984,0.600231969,0.076994604,0.277479016,0.010061444,0.520911288,0.718742,0.324649299,0.056112224,0,0.053069994,0.230369255,0.000512513,1,0,0.008016032,0.988777555,1,0.0021228,0.046073852,0.000433133,0.046596782,0,0.004008016,0.132765531,0.083333333,0.041784037,0.20441144,0.000471422,1,0,0.006012024,0.944446976,1,0.052017501,0.228073456,0.000433133,0.241488894,0,0.004008016,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.998616124,0.998625535,6.23E-07,0.000789085,0.008589744,0.000790178,0.001089637,0.146292585,1,1,0,0,0,0,0,0.002004008,0.563548828,0.600085533,0.083023533,0.288138045,0.009939698,0.511292066,0.740395962,0.290581162,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.998248619,0.998211636,9.24E-07,0.00096099,0.008984917,0.000962676,0.001334045,0.178356713,1,1,0,0,0,0,0,0.002004008,0.530115987,0.574937568,0.100364591,0.31680371,0.01027628,0.597612067,0.904734433,0.354709419,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.998439782,0.998635123,1.08E-06,0.001040644,0.009059968,0.00104227,0.001443166,0.19238477,1,1,0,0,0,0,0,0.002004008,0.520705779,0.52170602,0.079287645,0.28158062,0.010316483,0.540767226,0.740486711,0.380761523,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.998665763,0.998676598,6.07E-07,0.000778973,0.008564416,0.000780014,0.001079075,0.144288577,1,1,0,0,0,0,0,0.002004008,0.518934091,0.530683021,0.086719054,0.29448099,0.009924988,0.567472816,0.745321628,0.286573146,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.99837788,0.998379316,8.25E-07,0.000908411,0.008887902,0.000909887,0.0012458,0.170340681,1,1,0,0,0,0,0,0.002004008,0.482519816,0.437301348,0.086086318,0.293404699,0.010167359,0.608067669,0.795839259,0.338677355,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,0.109242485,0.04,0.028648017,0.16925725,0.004222912,1,0.656750572,0.120240481,0.109242485,0.04,0.028648017,0.16925725,0.004222912,1,0.656750572,0.120240481,0.574574014,0.997744276,0.244001395,0.493964973,0.006223426,0.859706429,0.99917287,0.138276553,0.425755662,0.001575175,0.244072366,0.494036806,0.001366351,1,0.996854604,0.004008016,0.621707556,0.742390828,0.063153606,0.251303813,0.011449834,0.404215471,0.639364155,0.691382766,0.424849033,0,0.244842331,0.494815452,0.0032157,1,1,0.038076152,0.91503006,1,0.009793724,0.098963246,0.001366351,0.108153,0.111111111,0.004008016,0.468102872,0.083333333,0.202335617,0.449817315,0.001489876,0.960936884,0.846153846,0.006012024,0.579384248,1,0.239987325,0.489885012,0.001366351,0.845526977,0.980265166,0.004008016,http_slow_body
0.006,0.09160187,0.04,0.019745494,0.140518661,0.003997703,1,0.50166113,0.082164329,0.09160187,0.04,0.019745494,0.140518661,0.003997703,1,0.50166113,0.082164329,0.528449325,0.996909644,0.248573768,0.498571728,0.005836746,0.943461756,0.998920722,0.136272545,0.471775243,0.001575175,0.248870054,0.498868774,0.001385686,1,0.996854604,0.004008016,0.638746968,0.741940586,0.057277814,0.239327839,0.010989346,0.374683327,0.603929486,0.605210421,0.470941548,0,0.249655582,0.499655463,0.002846984,1,1,0.02004008,0.905811623,1,0.009986238,0.099931164,0.001385686,0.110322236,0.111111111,0.004008016,0.512358049,0.083333333,0.208068748,0.456145534,0.001467047,0.890286654,0.846153846,0.006012024,0.533751407,1,0.244704714,0.494676373,0.001385686,0.926791699,0.980265166,0.004008016,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.996946846,0.996928477,3.09E-06,0.001757774,0.009686568,0.001763157,0.002425618,0.25250501,1,1,0,0,0,0,0,0.002004008,0.494693974,0.508453741,0.081732962,0.285889772,0.009686568,0.57791238,0.818703021,0.25250501,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.995969984,0.995986072,5.40E-06,0.00232444,0.010252897,0.002333846,0.003229017,0.334669339,1,1,0,0,0,0,0,0.002004008,0.477735348,0.474960675,0.088940235,0.298228495,0.010252897,0.624254613,0.846380384,0.334669339,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.994699029,0.994402182,1.21E-05,0.003480724,0.010655493,0.003499274,0.004646107,0.448897796,1,1,0,0,0,0,0,0.002004008,0.526965239,0.566163588,0.093569951,0.305892058,0.010655493,0.580478628,0.840749606,0.448897796,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.997033447,0.99705127,2.94E-06,0.001714556,0.009683102,0.001719657,0.002366006,0.25250501,1,1,0,0,0,0,0,0.002004008,0.527915795,0.569317553,0.080526393,0.283771727,0.009683102,0.537532178,0.733350904,0.25250501,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.99616683,0.996081394,4.72E-06,0.002172035,0.010100391,0.002180393,0.002985499,0.312625251,1,1,0,0,0,0,0,0.002004008,0.45472148,0.458242589,0.085800941,0.292917977,0.010100391,0.644170091,0.87784195,0.312625251,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.993571266,0.99304226,8.81E-06,0.002967785,0.010802431,0.002986988,0.003979609,0.468937876,1,1,0,0,0,0,0,0.002004008,0.51257238,0.525620638,0.078587999,0.280335511,0.010802431,0.546918879,0.809154741,0.468937876,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.997104236,0.997121634,2.80E-06,0.001673642,0.009683102,0.001678502,0.002309383,0.25250501,1,1,0,0,0,0,0,0.002004008,0.514146579,0.52028128,0.095907009,0.309688567,0.009683102,0.60233517,0.785323215,0.25250501,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.996458052,0.996264527,3.68E-06,0.001918688,0.009947886,0.001925508,0.002660744,0.290581162,1,1,0,0,0,0,0,0.002004008,0.498167216,0.489859103,0.076027132,0.275730181,0.009947886,0.553489213,0.742064633,0.290581162,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.995404187,0.995290567,5.61E-06,0.00236901,0.010450402,0.002379948,0.003315881,0.374749499,1,1,0,0,0,0,0,0.002004008,0.482549831,0.431010779,0.094282778,0.307055007,0.010450402,0.636317719,0.841504146,0.374749499,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.996755641,0.997188719,5.23E-06,0.002287515,0.010176502,0.002294961,0.003281882,0.366733467,1,1,0,0,0,0,0,0.002004008,0.482145806,0.488719534,0.09392192,0.306466834,0.010176502,0.635631027,0.921874549,0.366733467,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.996797958,0.996755149,2.93E-06,0.001713062,0.009823108,0.001718565,0.002396022,0.27254509,1,1,0,0,0,0,0,0.002004008,0.539467569,0.561461235,0.089933908,0.299889827,0.009823108,0.555899639,0.811053153,0.27254509,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.99628735,0.99628735,4.62E-06,0.002150024,0.010254998,0.002158036,0.002972209,0.334669339,1,1,0,0,0,0,0,0.002004008,0.48492792,0.47078049,0.080120586,0.283055801,0.010254998,0.583706957,0.80798678,0.334669339,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.996020042,0.997208684,8.68E-06,0.002945746,0.010521682,0.002957517,0.003903069,0.428857715,1,1,0,0,0,0,0,0.002004008,0.518983472,0.515104896,0.085035868,0.291609102,0.010521682,0.561885142,0.799059711,0.428857715,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.997208022,0.99722418,2.52E-06,0.001589004,0.0096935,0.001593453,0.002191529,0.254509018,1,1,0,0,0,0,0,0.002004008,0.480468359,0.446513434,0.083079752,0.288235584,0.0096935,0.599905444,0.851912263,0.254509018,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.996384072,0.996369521,4.42E-06,0.002102387,0.010252897,0.002110017,0.002919291,0.334669339,1,1,0,0,0,0,0,0.002004008,0.487282235,0.475928978,0.084130481,0.290052549,0.010252897,0.595245482,0.783790304,0.334669339,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.995113852,0.994845361,9.85E-06,0.003139042,0.010663789,0.003154455,0.004208648,0.448897796,1,1,0,0,0,0,0,0.002004008,0.513694286,0.518514251,0.08184311,0.286082348,0.010663789,0.556911681,0.759381726,0.448897796,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.997312707,0.997328853,2.41E-06,0.001553154,0.009683102,0.001557339,0.002142678,0.25250501,1,1,0,0,0,0,0,0.002004008,0.524415948,0.545710423,0.092851681,0.304715737,0.009683102,0.581057343,0.748946778,0.25250501,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.996514534,0.996447982,3.93E-06,0.00198256,0.010114255,0.001989494,0.002726785,0.314629259,1,1,0,0,0,0,0,0.002004008,0.484071428,0.472220326,0.0838316,0.289536872,0.010114255,0.598128406,0.79589298,0.314629259,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.994107612,0.993602237,7.14E-06,0.00267287,0.010807998,0.002688712,0.003566483,0.470941884,1,1,0,0,0,0,0,0.002004008,0.489598307,0.467581961,0.090909939,0.301512751,0.010807998,0.615836997,0.842152925,0.470941884,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.997371149,0.997386943,2.31E-06,0.001519377,0.009683102,0.001523381,0.002095958,0.25250501,1,1,0,0,0,0,0,0.002004008,0.50238841,0.488737695,0.08273668,0.287639845,0.009683102,0.572544747,0.78752929,0.25250501,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.996760948,0.996565013,3.10E-06,0.00176096,0.00996175,0.001766682,0.00243718,0.29258517,1,1,0,0,0,0,0,0.002004008,0.534614546,0.54385748,0.079002809,0.281074384,0.00996175,0.525751471,0.718257158,0.29258517,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.995822144,0.995718858,4.64E-06,0.002153565,0.010450402,0.0021626,0.003013104,0.374749499,1,1,0,0,0,0,0,0.002004008,0.53484118,0.563859281,0.091021081,0.301697002,0.010450402,0.564087084,0.756080123,0.374749499,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.997048465,0.997442455,4.33E-06,0.002081052,0.010176502,0.002087212,0.00298463,0.366733467,1,1,0,0,0,0,0,0.002004008,0.532321692,0.544595582,0.069377973,0.263396987,0.010176502,0.494807916,0.739683083,0.366733467,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.997085363,0.997046396,2.43E-06,0.001559304,0.009823108,0.001563862,0.002180352,0.27254509,1,1,0,0,0,0,0,0.002004008,0.490496926,0.450874073,0.087599206,0.295971631,0.009823108,0.603411795,0.795999939,0.27254509,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.996618318,0.996618318,3.84E-06,0.001958358,0.010254998,0.001965003,0.002706349,0.334669339,1,1,0,0,0,0,0,0.002004008,0.512355986,0.526258271,0.084888849,0.291356909,0.010254998,0.568661081,0.785991835,0.334669339,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.996371773,0.997455368,7.21E-06,0.002685414,0.010521682,0.002695193,0.003556727,0.428857715,1,1,0,0,0,0,0,0.002004008,0.536067981,0.568910115,0.080353983,0.283467781,0.010521682,0.528790733,0.749162151,0.428857715,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.997493359,0.997508339,2.10E-06,0.001448929,0.009684467,0.00145257,0.00199834,0.25250501,1,1,0,0,0,0,0,0.002004008,0.512969327,0.488578466,0.085594653,0.292565638,0.009684467,0.57033749,0.757574364,0.25250501,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
0.006,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,0.996686627,0.996686627,3.68E-06,0.001918799,0.010254998,0.001925178,0.0026515,0.334669339,1,1,0,0,0,0,0,0.002004008,0.505667529,0.516264111,0.076685194,0.276920917,0.010254998,0.547634366,0.764045831,0.334669339,0,0,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,1,1,0,0,0,0,0,0.002004008,http_slow_body
